open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
1.90639,1.9112,1.90396,1.9087,1.9071400000000003,1.907076274509804,100.0,0.007499999999999884,EURNZD,2025-05-22 07:00:00
1.90867,1.91425,1.90744,1.91032,1.9073846153846157,1.9072034794309882,100.0,0.007407999999999897,EURNZD,2025-05-22 11:00:00
1.91032,1.91468,1.90684,1.90918,1.9075227218934916,1.907280990041538,72.20515244623117,0.007465599999999891,EURNZD,2025-05-22 15:00:00
1.9091,1.91554,1.90881,1.91139,1.9078202048247617,1.907442127686968,82.41142344356402,0.007367519999999922,EURNZD,2025-05-22 19:00:00
1.91138,1.91461,1.90869,1.90908,1.907917112145934,1.9075063579737535,58.30970404750056,0.007174517333333256,EURNZD,2025-05-22 23:00:00
1.90906,1.91356,1.9082,1.91161,1.9082011804424008,1.9076672851120375,69.00230273890537,0.006932581688888826,EURNZD,2025-05-23 03:00:00
1.91077,1.91425,1.91002,1.91311,1.9085787819468316,1.9078807249115655,73.36414842280831,0.006572237463703644,EURNZD,2025-05-23 07:00:00
1.91316,1.91472,1.91027,1.91283,1.9089057987201525,1.9080748141307198,71.34596002043826,0.006289272468543166,EURNZD,2025-05-23 11:00:00
1.91285,1.91364,1.90655,1.9082,1.90885150651091,1.9080797233804954,47.88720507103878,0.006396036139404083,EURNZD,2025-05-23 15:00:00
1.90813,1.90853,1.89822,1.90098,1.9082460060100708,1.90780130285577,30.851686152142776,0.006917897987483545,EURNZD,2025-05-23 19:00:00
1.9011,1.90373,1.89687,1.89851,1.9074970824708348,1.9074369380378968,27.276716162207023,0.006910178255819055,EURNZD,2025-05-23 23:00:00
1.89853,1.899,1.89654,1.89764,1.9067388453576937,1.907052744389352,26.128268751370328,0.006316821155043198,EURNZD,2025-05-24 03:00:00
1.8978,1.8978,1.8978,1.8978,1.9060512418686404,1.906689891668201,26.73917734303889,0.005495911667704098,EURNZD,2025-05-24 07:00:00
1.89785,1.90082,1.89672,1.9007,1.905639607878745,1.9064549939557225,36.92140223205683,0.005309790112010217,EURNZD,2025-05-26 07:00:00
1.90085,1.90102,1.89197,1.89415,1.9047557918880724,1.905972445173145,27.593151921651867,0.0058084847637421885,EURNZD,2025-05-26 11:00:00
1.89415,1.89623,1.89068,1.89158,1.903742269435144,1.905408035558512,24.931524032738537,0.0057740201285765855,EURNZD,2025-05-26 15:00:00
1.89153,1.89339,1.89112,1.8923,1.90286209486321,1.904893994948374,27.054421674854865,0.005306817444766373,EURNZD,2025-05-26 19:00:00
1.89225,1.89598,1.89113,1.89571,1.9023119337198862,1.904533838283732,36.249614426764246,0.00524590845213086,EURNZD,2025-05-26 23:00:00
1.89577,1.89823,1.89529,1.89698,1.9019017849722026,1.9042376093314288,39.3176358193547,0.004938453991846768,EURNZD,2025-05-27 03:00:00
1.89676,1.90057,1.89537,1.89868,1.9016539553589564,1.9040196638674511,43.25438510961641,0.004973326792933878,EURNZD,2025-05-27 07:00:00
1.89868,1.90388,1.89839,1.90296,1.9017544203313446,1.9039781084216687,51.74263905943999,0.005042216553876027,EURNZD,2025-05-27 11:00:00
1.90296,1.90511,1.89892,1.90435,1.9019540803058568,1.903992692405133,54.14179681996118,0.0051952543466925755,EURNZD,2025-05-27 15:00:00
1.90431,1.90827,1.90243,1.90434,1.9021376125900218,1.9040063123108142,54.120950445401036,0.0052812204338002116,EURNZD,2025-05-27 19:00:00
1.90442,1.90906,1.90396,1.90508,1.9023639500830973,1.90404841771039,55.48680068975312,0.005257057709293501,EURNZD,2025-05-27 23:00:00
1.90495,1.90645,1.90324,1.90409,1.9024967231536283,1.904050048388414,53.204740172112764,0.004984116681387693,EURNZD,2025-05-28 03:00:00
1.90413,1.90799,1.89981,1.90623,1.902783898295657,1.9041355366869075,57.29352675718565,0.005410234457202678,EURNZD,2025-05-28 07:00:00
1.90624,1.91022,1.89142,1.90062,1.9026174445806068,1.9039976725031074,45.95704177583778,0.007195536529575645,EURNZD,2025-05-28 11:00:00
1.90067,1.90132,1.89497,1.89642,1.9021407180744065,1.9037005088755345,39.63417795779263,0.007082798325632207,EURNZD,2025-05-28 15:00:00
1.89644,1.90003,1.89617,1.89896,1.9018960474532984,1.9035146065666901,44.59842077910118,0.006653091882214606,EURNZD,2025-05-28 19:00:00
1.89905,1.90146,1.89534,1.89588,1.9014332745722755,1.9032152102307416,40.273456854288604,0.006582012964585979,EURNZD,2025-05-28 23:00:00
1.89583,1.89593,1.8915,1.89211,1.9007160996051775,1.9027797117903205,35.70874924407663,0.006295077902641173,EURNZD,2025-05-29 03:00:00
1.89121,1.89331,1.88366,1.88677,1.8996433227124716,1.902151879955406,30.44500586829895,0.006742400848955704,EURNZD,2025-05-29 07:00:00
1.88701,1.89746,1.8865,1.89282,1.8991184517345894,1.9017859238787236,41.047770164483005,0.007304747402428259,EURNZD,2025-05-29 11:00:00
1.89284,1.89554,1.88806,1.89117,1.8985070323703903,1.9013696131383815,39.28874443603413,0.007328114415437815,EURNZD,2025-05-29 15:00:00
1.89126,1.89537,1.88862,1.89523,1.8982549529572834,1.9011288439957,45.47982730695923,0.007251032493379444,EURNZD,2025-05-29 19:00:00
