open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
1.08235,1.08522,1.08092,1.08513,1.083283846153846,1.083208431372549,100.0,0.0018819999999999096,AUDNZD,2025-05-22 07:00:00
1.08516,1.08779,1.08402,1.08748,1.0836066272189349,1.0833759438677433,100.0,0.0021337333333332617,AUDNZD,2025-05-22 11:00:00
1.08747,1.08818,1.0865,1.0874,1.0838984251251709,1.0835337499905768,97.99329391589046,0.0020732355555554806,AUDNZD,2025-05-22 15:00:00
1.08737,1.08824,1.0863,1.08673,1.0841162385770808,1.0836590931282013,82.97558771700207,0.002055470814814757,AUDNZD,2025-05-22 19:00:00
1.08677,1.08729,1.08544,1.0859,1.0842534509942285,1.0837469718290562,68.89063459433511,0.002028074706172807,AUDNZD,2025-05-22 23:00:00
1.0859,1.08695,1.08551,1.08604,1.0843908778408264,1.0838368945024266,69.8211891059963,0.0019496647453497804,AUDNZD,2025-05-23 03:00:00
1.08578,1.08751,1.08395,1.08688,1.0845823487761477,1.0839562319729197,74.709360373852,0.0021643761126364774,AUDNZD,2025-05-23 07:00:00
1.08684,1.08834,1.0865,1.08749,1.0848060142549056,1.0840948111112367,77.55278655997341,0.0021211259642849555,AUDNZD,2025-05-23 11:00:00
1.08748,1.08763,1.08504,1.08576,1.0848793977737592,1.0841601126362863,57.72932216362028,0.002183642502380307,AUDNZD,2025-05-23 15:00:00
1.08575,1.0858,1.08151,1.08336,1.0847625210219316,1.0841287356701574,41.77579560696668,0.0024644901687296164,AUDNZD,2025-05-23 19:00:00
1.08336,1.08458,1.08274,1.08446,1.084739250174091,1.0841417264281905,48.76450957042059,0.0023812248128990093,AUDNZD,2025-05-23 23:00:00
1.08444,1.08539,1.0829,1.08381,1.0846677693914686,1.0841287175486538,45.304032927867354,0.0023957281711791552,AUDNZD,2025-05-24 03:00:00
1.08441,1.08441,1.08441,1.08441,1.0846479409767404,1.0841397482330202,48.90820718862004,0.0021562977483552885,AUDNZD,2025-05-24 07:00:00
1.08479,1.08524,1.08422,1.0849,1.0846673301323757,1.0841695620278038,51.70695994052268,0.0020047913819079195,AUDNZD,2025-05-26 07:00:00
1.08493,1.08561,1.08215,1.08269,1.0845152278145007,1.0841115399874979,40.840554635894065,0.0021988191976535327,AUDNZD,2025-05-26 11:00:00
1.0827,1.08384,1.08132,1.082,1.0843217487518468,1.084028734497792,38.145186220693745,0.0022416433046330425,AUDNZD,2025-05-26 15:00:00
1.08206,1.08253,1.08097,1.08179,1.0841269988478586,1.0839409409880747,37.337529211752,0.002150757530681971,AUDNZD,2025-05-26 19:00:00
