open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
1.75826,1.76178,1.75787,1.75886,1.759506153846154,1.7595325490196079,0.0,0.007090666666666579,EURAUD,2025-05-22 07:00:00
1.75881,1.76356,1.75577,1.7566,1.7592826035502962,1.7594175470972704,0.0,0.00718391111111103,EURAUD,2025-05-22 11:00:00
1.75649,1.76028,1.75356,1.75574,1.759010095584889,1.7592733295640441,0.0,0.007122056296296235,EURAUD,2025-05-22 15:00:00
1.75568,1.76211,1.75543,1.75874,1.758989319001436,1.7592524146791797,47.56088683259008,0.007063115456790073,EURAUD,2025-05-22 19:00:00
1.75875,1.76169,1.75735,1.75806,1.7589178329244026,1.7592056533192117,42.61356509523045,0.0067000333958847315,EURAUD,2025-05-22 23:00:00
1.75797,1.76091,1.75604,1.75869,1.7589003073148333,1.7591854316204192,48.009430470463855,0.006456028943100091,EURAUD,2025-05-23 03:00:00
1.75907,1.76116,1.75618,1.76019,1.7589995144444615,1.7592248264588342,58.10909589297431,0.006259225084020077,EURAUD,2025-05-23 07:00:00
1.76008,1.7608,1.75691,1.75889,1.7589910902564259,1.7592116960094684,49.1904315179734,0.005943328406150727,EURAUD,2025-05-23 11:00:00
1.75881,1.76023,1.75595,1.75743,1.758871006390547,1.7591418255777247,41.48882951007128,0.0057215512853306385,EURAUD,2025-05-23 15:00:00
1.75735,1.76041,1.75407,1.75472,1.758551698206659,1.7589684206531082,31.599241214737106,0.005804011113953222,EURAUD,2025-05-23 19:00:00
1.75473,1.75712,1.74934,1.75073,1.757950029113839,1.7586453453333786,22.932052609779376,0.006067476298759475,EURAUD,2025-05-23 23:00:00
1.75057,1.75071,1.74757,1.74882,1.7572477191820053,1.758260037673246,20.09117751794416,0.00567981279225819,EURAUD,2025-05-24 03:00:00
1.74923,1.74923,1.74923,1.74923,1.7566309715526205,1.757905918548805,22.31590337350839,0.004977171086623768,EURAUD,2025-05-24 07:00:00
1.7496,1.75192,1.74775,1.75183,1.7562616660485728,1.7576676472331656,34.726504463920975,0.004869548275073934,EURAUD,2025-05-26 07:00:00
1.75184,1.75234,1.74602,1.74934,1.7557292301986827,1.757341072831865,29.814110044681357,0.005062941838397423,EURAUD,2025-05-26 11:00:00
1.74944,1.75025,1.74725,1.74804,1.7551377509526302,1.7569763248776744,27.617536331334662,0.004787882926611115,EURAUD,2025-05-26 15:00:00
1.74808,1.74992,1.74709,1.74924,1.754684077802428,1.7566729395883538,32.557038086772266,0.0045268318697296184,EURAUD,2025-05-26 19:00:00
1.74921,1.75413,1.74843,1.75412,1.7546406872022413,1.756572824310379,48.07540896719858,0.004683254287099008,EURAUD,2025-05-26 23:00:00
1.75411,1.7558,1.75329,1.75451,1.7546306343405305,1.756491929239384,49.08372252084504,0.004393487048819142,EURAUD,2025-05-27 03:00:00
1.75455,1.75833,1.75241,1.75584,1.754723662468182,1.7564663633868591,52.47320043003638,0.0045970221089765805,EURAUD,2025-05-27 07:00:00
1.75579,1.75972,1.75546,1.75809,1.7549826115090912,1.756530035410904,57.613825664029974,0.004552085827779694,EURAUD,2025-05-27 11:00:00
1.75814,1.76036,1.75481,1.75965,1.7553416413930072,1.7566523869634174,60.78119355509837,0.004685141050742394,EURAUD,2025-05-27 15:00:00
1.75964,1.76273,1.75796,1.76068,1.755752284362776,1.7568103325726951,62.759904627487984,0.004696455577310067,EURAUD,2025-05-27 19:00:00
1.7607,1.7624,1.75784,1.75878,1.7559851855656394,1.7568875744325894,57.042635288970715,0.004678261500335378,EURAUD,2025-05-27 23:00:00
1.75877,1.75996,1.75743,1.75772,1.756118632829821,1.756920218572488,54.08257416329202,0.004391826633623984,EURAUD,2025-05-28 03:00:00
1.75752,1.75891,1.75587,1.75749,1.7562241226121427,1.7569425629421942,53.43464035251063,0.0042115830824741105,EURAUD,2025-05-28 07:00:00
1.75752,1.76109,1.75416,1.75929,1.7564599593342856,1.7570346192974025,57.70524309112096,0.0045740386714775766,EURAUD,2025-05-28 11:00:00
1.7592,1.75968,1.75553,1.75765,1.7565515009239558,1.7570587518739749,52.94119658841271,0.004517500181947217,EURAUD,2025-05-28 15:00:00
1.75765,1.76197,1.75712,1.76133,1.7569190777759593,1.7572262518004855,60.76808104284335,0.004561833491020924,EURAUD,2025-05-28 19:00:00
1.76135,1.76374,1.75794,1.75848,1.7570391487162702,1.7572754183965449,53.365392532860376,0.004726922358884804,EURAUD,2025-05-28 23:00:00
1.75851,1.75866,1.75568,1.75627,1.7569799834304034,1.7572359902241315,48.437844576253624,0.004493999377700161,EURAUD,2025-05-29 03:00:00
1.75629,1.75844,1.74716,1.74968,1.7564184462434493,1.7569396768820087,37.35998867527718,0.005398799460673467,EURAUD,2025-05-29 07:00:00
1.74981,1.75467,1.74853,1.74916,1.7558601042247226,1.7566345915140869,36.64775759598707,0.005497626199250343,EURAUD,2025-05-29 11:00:00
1.74908,1.75342,1.74764,1.75117,1.755499326976667,1.756420293807652,41.305634372970864,0.005535276039350284,EURAUD,2025-05-29 15:00:00
1.75118,1.75808,1.74939,1.75791,1.7556847633630774,1.7564787136583324,53.61984822678781,0.005955905900770258,EURAUD,2025-05-29 19:00:00
1.75782,1.76539,1.75686,1.76326,1.75626747387361,1.756744646456045,60.67295092254098,0.006299118447334214,EURAUD,2025-05-29 23:00:00
1.76335,1.76493,1.76226,1.76391,1.756855360498717,1.7570256407126708,61.44018388671942,0.005815235987689675,EURAUD,2025-05-30 03:00:00
1.76395,1.7668,1.76128,1.76413,1.7574149481526617,1.7573042430376642,61.71244619459111,0.005775871189331048,EURAUD,2025-05-30 07:00:00
1.7641,1.76866,1.76309,1.76435,1.7579484136793802,1.7575805472322656,62.00138443566907,0.005748421697420222,EURAUD,2025-05-30 11:00:00
1.76442,1.76832,1.7616,1.7651,1.7584985357040432,1.7578754277329611,63.02578459535833,0.0058779654710975045,EURAUD,2025-05-30 15:00:00
