open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
0.82415998,0.8265,0.82353997,0.82489002,0.8252592507692308,0.8252743337254902,0.0,0.0033153199999999957,USDCHF,2025-05-22 07:00:00
0.82489002,0.82563001,0.82332999,0.82462001,0.8252100784023669,0.8252486739715493,0.0,0.0031799466666666723,USDCHF,2025-05-22 11:00:00
0.82458001,0.82659,0.82419002,0.82621998,0.8252877631406464,0.8252867644040376,72.87193349456243,0.0030759511111111268,USDCHF,2025-05-22 15:00:00
0.82624,0.82801998,0.82527,0.82725,0.8254387044375198,0.8253637540352518,81.97731693979841,0.003032488296296315,USDCHF,2025-05-22 19:00:00
0.82731003,0.82999998,0.82620001,0.82923001,0.8257303433269413,0.8255153719162223,89.36615484876256,0.0031348191901234713,USDCHF,2025-05-22 23:00:00
0.82918,0.83068001,0.82817,0.82902998,0.8259841615325613,0.8256531996842136,85.5503099315434,0.003051511298107017,USDCHF,2025-05-23 03:00:00
0.82898003,0.82955003,0.82739002,0.82789999,0.8261315329531336,0.8257413091083621,67.90969976055936,0.0029326444583594284,USDCHF,2025-05-23 07:00:00
0.82788002,0.82810998,0.82609999,0.82639998,0.8261521827259695,0.8257671393394067,52.448881249226524,0.0028096238639115072,USDCHF,2025-05-23 11:00:00
0.82635999,0.8272,0.82543999,0.82621998,0.8261573979008949,0.825784897796685,50.94986364895659,0.002669675348723311,USDCHF,2025-05-23 15:00:00
0.82625002,0.82683998,0.82107002,0.82322001,0.8259314449854416,0.8256843139615209,33.67519535500875,0.003083046635560213,USDCHF,2025-05-23 19:00:00
0.82321,0.82438999,0.82084,0.82086998,0.825542101525023,0.8254955165512652,26.185438491434084,0.0031453057508188517,USDCHF,2025-05-23 23:00:00
0.82085001,0.82160002,0.82041001,0.82047999,0.8251527083307906,0.8252988292355293,25.18439296058189,0.0028845996507096665,USDCHF,2025-05-24 03:00:00
0.82047999,0.82047999,0.8204,0.8204,0.8247871153822682,0.8251067182851165,24.973510488475725,0.002510651697281715,USDCHF,2025-05-24 07:00:00
0.82174999,0.82270002,0.82139999,0.82167,0.82454733727594,0.8249719450190335,34.36997114336417,0.0024825674709774807,USDCHF,2025-05-26 07:00:00
0.82168001,0.82186002,0.81919998,0.82031,0.8242213882547139,0.8247891236457381,30.032286783346734,0.0025062304748471468,USDCHF,2025-05-26 11:00:00
0.82029998,0.82200003,0.81971997,0.82159001,0.8240189745428129,0.8246636682086503,37.96747732456896,0.0024760744115341978,USDCHF,2025-05-26 15:00:00
0.82156003,0.8233,0.82063001,0.82279998,0.8239252057318274,0.8245905823965465,44.38804947588424,0.0025019298233296397,USDCHF,2025-05-26 19:00:00
0.82280999,0.82326001,0.81983,0.82024002,0.8236417299063022,0.8244199721064859,35.917625231939454,0.0026256738468857003,USDCHF,2025-05-26 23:00:00
0.82024002,0.82106,0.82011998,0.82031,0.8233854429904329,0.824258796729761,36.27561465751027,0.002400920000634279,USDCHF,2025-05-27 03:00:00
0.82112002,0.8222,0.81910998,0.81967002,0.8230996412219381,0.8240788447011429,34.383865919591244,0.002492800000549712,USDCHF,2025-05-27 07:00:00
0.81966001,0.82165998,0.81874001,0.82156003,0.8229812095894814,0.8239800676540392,43.718489339545116,0.0025497560004764165,USDCHF,2025-05-27 11:00:00
0.82155001,0.82569999,0.82055998,0.82494003,0.8231318880825982,0.8240177132362337,55.82239679705197,0.0028951232004129053,USDCHF,2025-05-27 15:00:00
0.82492,0.82735997,0.82449001,0.82527,0.8232963582300906,0.8240668225210873,56.799171413759325,0.002891768107024511,USDCHF,2025-05-27 19:00:00
0.82525998,0.82799,0.82450998,0.82696003,0.8235781791354683,0.8241802816379074,61.49501684575322,0.0029702016927545803,USDCHF,2025-05-27 23:00:00
0.82694,0.82756001,0.82660002,0.82714999,0.8238529338173554,0.824296740789362,61.99506762812071,0.0027021734670539727,USDCHF,2025-05-28 03:00:00
