open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
0.64399791,0.64469957,0.64321089,0.64429665,0.6439176161538462,0.643902132745098,100.0,0.00329679800000006,AUDUSD,2025-05-22 07:00:00
0.64432991,0.64568615,0.64304549,0.64561111,0.6440478849112428,0.6439691514609766,100.0,0.00320931293333338,AUDUSD,2025-05-22 11:00:00
0.64546108,0.64610755,0.64387357,0.6439274,0.6440386168411473,0.6439675141487814,48.32606223730888,0.0030792685422222584,AUDUSD,2025-05-22 15:00:00
0.64386111,0.64386111,0.64168376,0.64233911,0.6439078855456745,0.6439036551625548,31.690239783114563,0.0029678514032592893,AUDUSD,2025-05-22 19:00:00
0.64257854,0.64290899,0.64098459,0.64119828,0.6436994543498534,0.6437975620189251,25.026248317109207,0.0028287245494913902,AUDUSD,2025-05-22 23:00:00
0.64117771,0.64185679,0.64097637,0.6412065,0.6435076886306339,0.6436959517436732,25.148384867765643,0.0025689506095592043,AUDUSD,2025-05-23 03:00:00
0.64193088,0.6420092,0.64106673,0.6420092,0.6433924202744313,0.6436298046164703,36.09623797991377,0.002352086528284633,AUDUSD,2025-05-23 07:00:00
0.64205873,0.64405602,0.64180732,0.64367872,0.6434144433302443,0.6436317228668049,51.86538862771911,0.002338301657846681,AUDUSD,2025-05-23 11:00:00
0.64360833,0.64595729,0.64300829,0.64556116,0.643579575381764,0.6437073870681067,62.96304651170153,0.0024197281034671206,AUDUSD,2025-05-23 15:00:00
0.64549029,0.64722824,0.64330608,0.64615762,0.6437778865062437,0.6438034746340633,65.664295920819,0.002620052356338172,AUDUSD,2025-05-23 19:00:00
0.6461159,0.64916098,0.64477855,0.64895874,0.6441764136980711,0.6440056419033157,74.91661569765569,0.0028550360421597553,AUDUSD,2025-05-23 23:00:00
0.64901775,0.65023732,0.64897138,0.64994997,0.6446205334136041,0.6442387528090681,77.25257038231135,0.002644841903205125,AUDUSD,2025-05-24 03:00:00
0.64964598,0.65063924,0.64964598,0.65063924,0.6450835108433269,0.6444897523067518,78.73554002811649,0.0024246309827777746,AUDUSD,2025-05-24 07:00:00
0.65053767,0.6510374,0.65014011,0.65085095,0.6455271600092249,0.6447392110398203,79.18441483875398,0.0022209855184073964,AUDUSD,2025-05-26 07:00:00
0.65086794,0.65396667,0.65061814,0.65243918,0.6460588538546692,0.6450411706068861,82.21711696236956,0.0023713247826197457,AUDUSD,2025-05-26 11:00:00
