open,high,low,close,ema_rapida,ema_lenta,rsi,atr,Activo,Datetime
1.13296,1.1344,1.13105,1.13272,1.1329323076923077,1.1329409803921566,0.0,0.004546000000000102,EURUSD,2025-05-22 07:00:00
1.13273,1.13454,1.13172,1.13333,1.132962899408284,1.1329562360630525,74.06764960971773,0.004315866666666761,EURUSD,2025-05-22 11:00:00
1.13332,1.13424,1.12948,1.13037,1.132763445607647,1.132854815040972,15.207177590576748,0.004375084444444509,EURUSD,2025-05-22 15:00:00
1.13018,1.13153,1.12846,1.1295,1.1325124113301357,1.1327232536668164,12.150770378340397,0.004201073185185229,EURUSD,2025-05-22 19:00:00
1.12951,1.13094,1.12656,1.12689,1.1320799181508945,1.1324944986210588,7.367074258423912,0.004224930093827205,EURUSD,2025-05-22 23:00:00
1.12696,1.12862,1.12553,1.12808,1.1317722321392873,1.1323213810280761,22.37302655070512,0.0040736060813169155,EURUSD,2025-05-23 03:00:00
1.12807,1.13004,1.12774,1.1297,1.1316128296670345,1.1322185817720734,37.270780596577865,0.003837125270474656,EURUSD,2025-05-23 07:00:00
1.12971,1.13215,1.12951,1.13176,1.131624150461878,1.1322005981731684,50.325761796114215,0.003677508567744699,EURUSD,2025-05-23 11:00:00
1.13177,1.1345,1.13079,1.1342,1.1318222927340411,1.1322790060879462,60.74637784709306,0.003681840758712086,EURUSD,2025-05-23 15:00:00
1.13419,1.13767,1.12971,1.13335,1.1319398086775765,1.1323210058492033,56.31442041472783,0.004252261990883803,EURUSD,2025-05-23 19:00:00
1.13336,1.13601,1.13103,1.13583,1.132239054163917,1.13245861346296,64.4613438261214,0.004349293725432628,EURUSD,2025-05-23 23:00:00
1.1358,1.13698,1.1351,1.1351,1.1324591269205388,1.1325621972487263,60.86329654771663,0.0040200545620416245,EURUSD,2025-05-24 03:00:00
1.13603,1.13603,1.13603,1.13603,1.132733809465113,1.1326981895134822,63.647176064452985,0.0036080472871027544,EURUSD,2025-05-24 07:00:00
1.13748,1.13982,1.13696,1.13969,1.1332689010447197,1.1329723781600123,72.06794726751293,0.003632307648822382,EURUSD,2025-05-26 07:00:00
1.13969,1.14193,1.13878,1.14097,1.133861293272049,1.1332860103890314,74.30926682430916,0.003567999962312729,EURUSD,2025-05-26 11:00:00
1.14095,1.14192,1.13827,1.1384,1.1342104245588147,1.1334865590012262,63.32256662097166,0.0035789333006710526,EURUSD,2025-05-26 15:00:00
1.13847,1.13873,1.13687,1.13752,1.13446500728506,1.133644733158041,60.04869172520902,0.003349742193914909,EURUSD,2025-05-26 19:00:00
1.13751,1.13861,1.1373,1.13833,1.1347623144169785,1.1338284691126277,61.99636343652412,0.0030777765680595776,EURUSD,2025-05-26 23:00:00
1.13836,1.13904,1.13782,1.13871,1.1350659825387495,1.1340199016964463,62.909900168182745,0.002830073025651634,EURUSD,2025-05-27 03:00:00
1.13841,1.14034,1.13788,1.14002,1.1354470608049996,1.1342551996691348,65.94873111509352,0.002780729955564737,EURUSD,2025-05-27 07:00:00
1.14003,1.14078,1.13774,1.13785,1.1356319022815382,1.1343961722311295,57.53896858711998,0.0028152992948227633,EURUSD,2025-05-27 11:00:00
1.13788,1.13933,1.13376,1.13493,1.135577909798343,1.1344171066534383,48.564582505029264,0.0031825927221797085,EURUSD,2025-05-27 15:00:00
1.13487,1.13682,1.13401,1.13668,1.1356626859677013,1.1345058475689898,53.26882064347762,0.0031329136925557447,EURUSD,2025-05-27 19:00:00
1.13668,1.1376,1.13225,1.13314,1.1354686332009551,1.1344522849192253,44.418809110327665,0.0034285252002149743,EURUSD,2025-05-27 23:00:00
1.13317,1.13393,1.13243,1.13346,1.135314122954728,1.1344133717851381,45.30344013608315,0.003171388506852985,EURUSD,2025-05-28 03:00:00
1.13344,1.13455,1.13233,1.13346,1.1351714981120566,1.134375984656309,45.30344013608315,0.003044536705939239,EURUSD,2025-05-28 07:00:00
1.13344,1.13393,1.13004,1.13062,1.1348213828726679,1.1342286911403754,38.926436106250556,0.003157265145147363,EURUSD,2025-05-28 11:00:00
1.13059,1.13348,1.12951,1.13322,1.1346981995747705,1.1341891346250665,46.369278771975445,0.0032656297924610516,EURUSD,2025-05-28 15:00:00
1.13321,1.13412,1.13072,1.13111,1.1344221842228652,1.1340683842476131,41.90598550170036,0.0032835458201329205,EURUSD,2025-05-28 19:00:00
1.13108,1.13251,1.12834,1.12937,1.1340335546672602,1.1338841338849617,38.605864657093036,0.0034017397107818656,EURUSD,2025-05-28 23:00:00
1.12939,1.13012,1.12841,1.12923,1.1336640504620865,1.1337016188306495,38.34421683294369,0.0031761744160109634,EURUSD,2025-05-29 03:00:00
1.12946,1.12988,1.12101,1.1236,1.132889892734234,1.1333054769157223,29.64344840941544,0.003935351160542826,EURUSD,2025-05-29 07:00:00
1.12346,1.12577,1.12229,1.12479,1.1322668240623697,1.1329715366445174,33.098971370410325,0.0038746376724704394,EURUSD,2025-05-29 11:00:00
1.1248,1.12831,1.12303,1.12722,1.1318786068268027,1.1327459861878697,39.62040975022881,0.004062019316141041,EURUSD,2025-05-29 15:00:00
1.1272,1.13504,1.12679,1.13495,1.1321148678401258,1.132832418102071,54.73590405921135,0.004620416740655581,EURUSD,2025-05-29 19:00:00
1.13498,1.13803,1.13388,1.13714,1.1325014164678084,1.133001342882382,57.94786013194317,0.004557694508568183,EURUSD,2025-05-29 23:00:00
1.13715,1.13848,1.13598,1.13665,1.132820538277977,1.1331444274752298,56.97370779010204,0.0042833352407590855,EURUSD,2025-05-30 03:00:00
1.13704,1.13853,1.13643,1.1373,1.1331651122565942,1.1333073911036522,57.98277206895781,0.00399222387532454,EURUSD,2025-05-30 07:00:00
1.13725,1.13902,1.13453,1.1346,1.1332754882368563,1.133358081648607,52.47733534532946,0.004058594025281252,EURUSD,2025-05-30 11:00:00
1.13462,1.1355,1.13231,1.13237,1.1332058352955598,1.1333193333486618,48.390573306184535,0.003942781488577089,EURUSD,2025-05-30 15:00:00
1.13237,1.13588,1.13231,1.13462,1.1333146171959017,1.1333703398840085,52.41701656316894,0.0038930772901001535,EURUSD,2025-05-30 19:00:00
1.13466,1.13589,1.13123,1.13502,1.1334458004885246,1.1334350324375768,53.11728961851156,0.003995333651420147,EURUSD,2025-05-30 23:00:00
1.1351,1.13675,1.13445,1.13457,1.1335322773740226,1.1334795409694365,52.18679560312752,0.0037692891645641235,EURUSD,2025-05-31 03:00:00
1.13556,1.13752,1.13506,1.1369,1.1337913329606362,1.1336136766176939,56.44158293304929,0.003660050609288908,EURUSD,2025-06-02 07:00:00
1.13686,1.13827,1.13541,1.13655,1.1340035381175104,1.1337288265542549,55.6406084445219,0.003553377194717036,EURUSD,2025-06-02 11:00:00
1.13656,1.14371,1.13636,1.14201,1.1346194198007789,1.1340535784540882,64.18043559403054,0.0040595935687547605,EURUSD,2025-06-02 15:00:00
1.14203,1.14373,1.1409,1.14184,1.135174849046873,1.1343589283186337,63.768800202174816,0.0038956477595874445,EURUSD,2025-06-02 19:00:00
1.14185,1.14507,1.14041,1.14189,1.1356913991201905,1.134654264463001,63.8422544908567,0.003997561391642466,EURUSD,2025-06-02 23:00:00
1.14182,1.14467,1.14157,1.14413,1.136340522264791,1.1350258619350404,67.06384296972604,0.0038778865394234843,EURUSD,2025-06-03 03:00:00
1.1441,1.1455,1.14337,1.14433,1.1369550974751919,1.1353907300944508,67.34361448483337,0.0036448350008336816,EURUSD,2025-06-03 07:00:00
1.1443,1.14439,1.14157,1.14253,1.1373839361309463,1.1356707014632959,62.22096647194334,0.0035348570007225303,EURUSD,2025-06-03 11:00:00
1.14254,1.14324,1.14052,1.14132,1.1376867102747197,1.1358922425823823,58.97344422664796,0.0034262094006262,EURUSD,2025-06-03 15:00:00
1.14116,1.14184,1.1377,1.1382,1.1377261940997412,1.1359827428732694,51.5081753468956,0.003521381480542711,EURUSD,2025-06-03 19:00:00
1.13819,1.13954,1.13639,1.13735,1.1376972560920688,1.1360363607998079,49.663682825854714,0.0034718639498036814,EURUSD,2025-06-03 23:00:00
1.13736,1.13822,1.13674,1.13713,1.1376536210080637,1.13607924861158,49.17287131440688,0.003206282089829847,EURUSD,2025-06-04 03:00:00
1.13716,1.13896,1.13676,1.13826,1.137700265545905,1.136164768273871,51.80736370632886,0.0030721111445191985,EURUSD,2025-06-04 07:00:00
1.13827,1.13936,1.13645,1.13667,1.1376210143500662,1.136184581282739,48.034605560974555,0.003050496325249968,EURUSD,2025-06-04 11:00:00
1.13668,1.14043,1.13556,1.13995,1.1378001670923688,1.1363322447618471,55.2709402315987,0.0032930968152166595,EURUSD,2025-06-04 15:00:00
1.13993,1.14114,1.13746,1.14095,1.1380424619314173,1.136513333202559,57.22658160079314,0.0033446839065211223,EURUSD,2025-06-04 19:00:00
1.14095,1.1435,1.13926,1.14344,1.1384576571674623,1.1367849671946155,61.715173860223466,0.003464059385651642,EURUSD,2025-06-04 23:00:00
1.14334,1.14339,1.14094,1.1417,1.1387070681545808,1.1369777135791403,57.19814635131169,0.003335518134231416,EURUSD,2025-06-05 03:00:00
1.14167,1.14297,1.14129,1.14292,1.1390311398349977,1.1372107444191741,59.43973944851008,0.0031147823830005774,EURUSD,2025-06-05 07:00:00
1.14293,1.14352,1.14077,1.14105,1.1391864367707671,1.1373613034615595,54.7100986370267,0.0030661447319338376,EURUSD,2025-06-05 11:00:00
1.14107,1.14255,1.14042,1.14118,1.1393397877884006,1.1375110562669886,54.978299141246765,0.0029413254343426546,EURUSD,2025-06-05 15:00:00
1.14128,1.14492,1.14092,1.14297,1.1396190348816007,1.1377251324918125,58.61259880697964,0.003082482043096968,EURUSD,2025-06-05 19:00:00
1.14295,1.14955,1.14181,1.14468,1.1400083398907084,1.1379978723940944,61.78616271868974,0.0037034844373507163,EURUSD,2025-06-05 23:00:00
1.14479,1.14486,1.14309,1.14448,1.1403523137452694,1.138252073476679,61.19512595784467,0.0034456865123706276,EURUSD,2025-06-06 03:00:00
1.14442,1.14576,1.14375,1.14501,1.1407105973033256,1.138517090203084,62.22632630716908,0.0032542616440545233,EURUSD,2025-06-06 07:00:00
1.145,1.14528,1.14327,1.14398,1.1409620898184543,1.1387313219598256,58.94785906686445,0.0030883600915139293,EURUSD,2025-06-06 11:00:00
1.14399,1.14422,1.14125,1.14151,1.1410042367554962,1.1388402897261072,51.8878283166746,0.0030725787459787274,EURUSD,2025-06-06 15:00:00
1.14148,1.14299,1.13833,1.13978,1.140910064697381,1.1388771411093972,47.58873792479059,0.003284234913181549,EURUSD,2025-06-06 19:00:00
1.13968,1.14169,1.13715,1.1388,1.1407477520283518,1.1388741159678524,45.29910751881375,0.0034516702580906743,EURUSD,2025-06-06 23:00:00
1.13873,1.14023,1.13847,1.13911,1.140621771103094,1.1388833663220541,46.18120277348488,0.003226114223678582,EURUSD,2025-06-07 03:00:00
1.13957,1.13957,1.13957,1.13957,1.1405408656336251,1.138910293132954,47.533232385782505,0.0028572989938547588,EURUSD,2025-06-07 07:00:00
1.14068,1.14116,1.13926,1.13939,1.1404523375079616,1.1389291051669557,47.035294194346434,0.0027296591280074594,EURUSD,2025-06-09 07:00:00
1.13941,1.14257,1.13938,1.14183,1.1405583115458107,1.1390428657486436,54.06060251084191,0.0027910379109398016,EURUSD,2025-06-09 11:00:00
1.14189,1.14364,1.14118,1.14282,1.1407322875807484,1.1391909886604614,56.5772708837413,0.0027468995228144824,EURUSD,2025-06-09 15:00:00
1.14286,1.14396,1.13943,1.14004,1.1406790346899216,1.1392242832227963,48.536408677909904,0.0029846462531059044,EURUSD,2025-06-09 19:00:00
1.14,1.14259,1.13864,1.14244,1.1408144935599276,1.1393503897630788,54.54280992106113,0.0031133600860251036,EURUSD,2025-06-09 23:00:00
1.14247,1.14313,1.1417,1.1421,1.1409133786707024,1.139458217615507,53.58861059166057,0.0028889120745550956,EURUSD,2025-06-10 03:00:00
1.14219,1.14361,1.14145,1.14241,1.1410285033883407,1.139573973787448,54.37239519945476,0.0027917237979477416,EURUSD,2025-06-10 07:00:00
1.14246,1.14285,1.13859,1.13996,1.1409463108200069,1.139589112070293,47.53934752143948,0.0029874939582213668,EURUSD,2025-06-10 11:00:00
1.13996,1.14153,1.13728,1.14083,1.1409373638338525,1.1396377743420463,49.944938768047486,0.0031558280971251667,EURUSD,2025-06-10 15:00:00
1.14082,1.14408,1.14031,1.14323,1.1411137204620176,1.1397786459364758,55.946268877410255,0.003237717684175151,EURUSD,2025-06-10 19:00:00
1.14322,1.1448,1.14154,1.14233,1.141207280426478,1.1398786990370062,53.36251148816723,0.00324068865961847,EURUSD,2025-06-10 23:00:00
1.14238,1.1437,1.14162,1.14248,1.1413051819321336,1.1399807108394766,53.74592204312463,0.003085930171669322,EURUSD,2025-06-11 03:00:00
1.14265,1.144,1.14202,1.1421,1.141366321783508,1.1400638202183206,52.566909633494824,0.0029384728154467285,EURUSD,2025-06-11 07:00:00
1.14213,1.14274,1.14061,1.14157,1.1413819893386228,1.140122886092112,50.89010239732481,0.0028306764400538565,EURUSD,2025-06-11 11:00:00
1.14158,1.14389,1.14052,1.14315,1.141517990158729,1.140241596441441,55.452183639279475,0.002902586248046688,EURUSD,2025-06-11 15:00:00
1.14305,1.14898,1.14263,1.14607,1.1418681447619037,1.1404701612868746,62.40329463208102,0.0033622414149737773,EURUSD,2025-06-11 19:00:00
1.1461,1.14964,1.14526,1.14901,1.1424175182417573,1.1408050569226835,67.84382617407448,0.003497942559643947,EURUSD,2025-06-11 23:00:00
1.14899,1.15,1.14791,1.14876,1.1429054014539297,1.141117015474735,66.95654364122926,0.0033102168850247444,EURUSD,2025-06-12 03:00:00
1.14879,1.15273,1.14825,1.15227,1.1436257551882427,1.1415543874169023,72.41192157104223,0.0034661879670214507,EURUSD,2025-06-12 07:00:00
1.15213,1.15295,1.15063,1.15155,1.1442353124814548,1.1419463722240826,69.86390474061437,0.0033133629047519078,EURUSD,2025-06-12 11:00:00
1.15153,1.15476,1.15057,1.15452,1.1450264422905738,1.1424394556662754,73.93781679609353,0.0034302478507849754,EURUSD,2025-06-12 15:00:00
1.15443,1.16328,1.15399,1.161,1.1462551774989913,1.1431673201499508,80.2204786670963,0.004211548137346982,EURUSD,2025-06-12 19:00:00
1.16097,1.16176,1.15667,1.15746,1.1471170869221459,1.1437278173989724,70.25650894973306,0.00432867505236736,EURUSD,2025-06-12 23:00:00
1.15761,1.15883,1.15633,1.15847,1.1479903879281348,1.144305942206856,71.34990138826359,0.004084851712051705,EURUSD,2025-06-13 03:00:00
1.15841,1.1615,1.15389,1.15589,1.1485980503952014,1.1447602189830577,64.79715885208893,0.004554871483778131,EURUSD,2025-06-13 07:00:00
1.15587,1.15609,1.15138,1.15252,1.1488997388263398,1.145064524120977,57.383816832429304,0.004575555285941046,EURUSD,2025-06-13 11:00:00
1.15254,1.15606,1.15116,1.15288,1.1492059127627752,1.1453710133711346,57.93743597589754,0.004618814581148924,EURUSD,2025-06-13 15:00:00
1.15285,1.15366,1.14887,1.15165,1.149393919473331,1.145617248140894,55.29438885991768,0.004641639303662381,EURUSD,2025-06-13 19:00:00
1.15164,1.15701,1.15009,1.15546,1.1498605410523055,1.1460032384098784,61.19902121888304,0.0049454207298407354,EURUSD,2025-06-13 23:00:00
1.15545,1.15559,1.15332,1.15396,1.150175884048282,1.1463152682761577,57.9536626947781,0.0045886979658619695,EURUSD,2025-06-14 03:00:00
1.15471,1.15471,1.15471,1.15471,1.1505246621984144,1.1466444734417987,59.120939351563,0.004076871570413681,EURUSD,2025-06-14 07:00:00
1.15412,1.15474,1.15272,1.15356,1.1507581497216135,1.1469156705617283,56.52949437580583,0.0038026220276918747,EURUSD,2025-06-16 07:00:00
1.15342,1.15449,1.15232,1.15359,1.1509759843584126,1.1471774089710722,56.58295930333308,0.0035849390906662923,EURUSD,2025-06-16 11:00:00
1.15363,1.1587,1.15359,1.15775,1.1514970624846885,1.1475920203839713,63.31988475405479,0.003788280545244143,EURUSD,2025-06-16 15:00:00
